decanoic acid_SMILES,decanoic acid_Concentration,decanoate_SMILES,decanoate_Concentration,decylamine_SMILES,decylamine_Concentration,decyl trimethylamine_SMILES,decyl trimethylamine_Concentration,decylsulfate_SMILES,decylsulfate_Concentration,decanol_SMILES,decanol_Concentration,monocaprin_SMILES,monocaprin_Concentration,num_vesicles
CCCCCCCCCC(=O)O,0.7178397931503169,CCCCCCCCCC(=O)[O-],0.21913552991667087,CCCCCCCCCCN,0.3506568716131693,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9745596399981308,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.6097655716208943,CCCCCCCCCCO,0.5723909794241455,CCCCCCCCCC(=O)OCC(CO)O,0.2507587183471831,0
CCCCCCCCCC(=O)O,0.5247285289349821,CCCCCCCCCC(=O)[O-],0.1578580846155803,CCCCCCCCCCN,0.4700036292457355,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.01160091167848,CCCCCCCCCCO,0.9162907318741552,CCCCCCCCCC(=O)OCC(CO)O,0.3257001396393017,0
CCCCCCCCCC(=O)O,0.965080896043587,CCCCCCCCCC(=O)[O-],0.0,CCCCCCCCCCN,1.259880436264232,CCCCCCCCCC[N+](C)(C)C.[Br-],0.11778303565638337,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4762341789963716,CCCCCCCCCCO,0.661398482245365,CCCCCCCCCC(=O)OCC(CO)O,0.23901690047049984,0
CCCCCCCCCC(=O)O,0.022739486969489332,CCCCCCCCCC(=O)[O-],0.6339278208999741,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.653454797850875,CCCCCCCCCCO,0.7359671777428735,CCCCCCCCCC(=O)OCC(CO)O,0.4510756193602167,0
CCCCCCCCCC(=O)O,0.9262410627273231,CCCCCCCCCC(=O)[O-],0.6754922453212245,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.01160091167848,CCCCCCCCCCO,0.4885800148186709,CCCCCCCCCC(=O)OCC(CO)O,0.3681093215643954,0
CCCCCCCCCC(=O)O,0.7997569156182036,CCCCCCCCCC(=O)[O-],0.7419373447293773,CCCCCCCCCCN,0.5247285289349821,CCCCCCCCCC[N+](C)(C)C.[Br-],0.021761491781512595,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.9360933591703348,CCCCCCCCCCO,0.5068176023684519,CCCCCCCCCC(=O)OCC(CO)O,0.1988508587451652,0
CCCCCCCCCC(=O)O,1.552867560945706,CCCCCCCCCC(=O)[O-],0.3886579897917831,CCCCCCCCCCN,0.7178397931503169,CCCCCCCCCC[N+](C)(C)C.[Br-],0.688134638736401,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.7055697005585024,CCCCCCCCCCO,0.645793484176475,CCCCCCCCCC(=O)OCC(CO)O,0.17898265552844,1
CCCCCCCCCC(=O)O,0.5567545556543905,CCCCCCCCCC(=O)[O-],0.412109650826833,CCCCCCCCCCN,0.08892620919440142,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.33500106673234,CCCCCCCCCCO,0.6299411046561527,CCCCCCCCCC(=O)OCC(CO)O,0.1988508587451652,0
CCCCCCCCCC(=O)O,1.5633939739326936,CCCCCCCCCC(=O)[O-],0.44468582126144574,CCCCCCCCCCN,0.1806534996932576,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.6418538861723948,CCCCCCCCCCO,0.6015799870344548,CCCCCCCCCC(=O)OCC(CO)O,0.07138999608667285,0
CCCCCCCCCC(=O)O,0.4731237565819792,CCCCCCCCCC(=O)[O-],0.2738366656297278,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.008959741371471805,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.55814461804655,CCCCCCCCCCO,0.24607852259670557,CCCCCCCCCC(=O)OCC(CO)O,0.33289441527332886,0
CCCCCCCCCC(=O)O,0.7178397931503169,CCCCCCCCCC(=O)[O-],0.8109302162163288,CCCCCCCCCCN,0.3257001396393017,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.9839493803479701,CCCCCCCCCCO,0.0820407103362095,CCCCCCCCCC(=O)OCC(CO)O,0.2738366656297278,0
CCCCCCCCCC(=O)O,0.5364933705145685,CCCCCCCCCC(=O)[O-],0.0,CCCCCCCCCCN,0.3852624007906449,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.2237754316221157,CCCCCCCCCCO,0.3663777194001176,CCCCCCCCCC(=O)OCC(CO)O,0.4414755456311975,1
CCCCCCCCCC(=O)O,0.03343477608623729,CCCCCCCCCC(=O)[O-],0.6097655716208943,CCCCCCCCCCN,0.636576829071551,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.259880436264232,CCCCCCCCCCO,0.4510756193602167,CCCCCCCCCC(=O)OCC(CO)O,0.35417181372061374,0
CCCCCCCCCC(=O)O,1.0986122886681098,CCCCCCCCCC(=O)[O-],0.07325046173959258,CCCCCCCCCCN,0.12044615307586706,CCCCCCCCCC[N+](C)(C)C.[Br-],0.7537718023763802,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5335651107354801,CCCCCCCCCCO,0.23783510005719935,CCCCCCCCCC(=O)OCC(CO)O,0.2700271372130601,0
CCCCCCCCCC(=O)O,1.2311014717141886,CCCCCCCCCC(=O)[O-],0.060153922819747,CCCCCCCCCCN,0.412109650826833,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.020650747198398,CCCCCCCCCCO,0.6259384308664953,CCCCCCCCCC(=O)OCC(CO)O,0.28141245943818544,1
CCCCCCCCCC(=O)O,1.3862943611198906,CCCCCCCCCC(=O)[O-],0.7770286645406475,CCCCCCCCCCN,0.5364933705145685,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6626879730752367,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4668737362368079,CCCCCCCCCCO,0.0,CCCCCCCCCC(=O)OCC(CO)O,0.14410034397375676,2
CCCCCCCCCC(=O)O,1.7404661748405046,CCCCCCCCCC(=O)[O-],0.10436001532424267,CCCCCCCCCCN,0.3987761199573678,CCCCCCCCCC[N+](C)(C)C.[Br-],1.0818051703517284,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.28141245943818544,CCCCCCCCCCO,0.40212620684264966,CCCCCCCCCC(=O)OCC(CO)O,0.20701416938432604,0
CCCCCCCCCC(=O)O,1.4170660197866445,CCCCCCCCCC(=O)[O-],0.30010459245033794,CCCCCCCCCCN,1.0560526742493137,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6830968447064438,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5709795465857378,CCCCCCCCCCO,0.5510074133988225,CCCCCCCCCC(=O)OCC(CO)O,0.1275133202989595,6
CCCCCCCCCC(=O)O,0.8544153281560676,CCCCCCCCCC(=O)[O-],0.5276827408324135,CCCCCCCCCCN,0.43502391034970883,CCCCCCCCCC[N+](C)(C)C.[Br-],0.049742091894813975,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.589235205116581,CCCCCCCCCCO,0.5766133643039938,CCCCCCCCCC(=O)OCC(CO)O,0.2546422183735807,1
CCCCCCCCCC(=O)O,1.3545456628053103,CCCCCCCCCC(=O)[O-],1.1233049012584813,CCCCCCCCCCN,0.5596157879354227,CCCCCCCCCC[N+](C)(C)C.[Br-],1.3545456628053103,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.23507212217948348,CCCCCCCCCCO,0.483968169596108,CCCCCCCCCC(=O)OCC(CO)O,0.1697427745870945,2
CCCCCCCCCC(=O)O,0.7419373447293773,CCCCCCCCCC(=O)[O-],1.653454797850875,CCCCCCCCCCN,1.1314021114911006,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1283932147683989,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4317824164255377,CCCCCCCCCCO,0.4510756193602167,CCCCCCCCCC(=O)OCC(CO)O,0.6097655716208943,2
CCCCCCCCCC(=O)O,1.4929040961781488,CCCCCCCCCC(=O)[O-],0.9932517730102832,CCCCCCCCCCN,0.5068176023684519,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9458495341156996,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.9932517730102832,CCCCCCCCCCO,0.5510074133988225,CCCCCCCCCC(=O)OCC(CO)O,0.2700271372130601,20
CCCCCCCCCC(=O)O,0.8960880245566356,CCCCCCCCCC(=O)[O-],0.3852624007906449,CCCCCCCCCCN,0.412109650826833,CCCCCCCCCC[N+](C)(C)C.[Br-],1.667706820558076,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.832909122935104,CCCCCCCCCCO,0.40713038742722546,CCCCCCCCCC(=O)OCC(CO)O,0.2889312918522129,0
CCCCCCCCCC(=O)O,0.9745596399981308,CCCCCCCCCC(=O)[O-],1.1631508098056809,CCCCCCCCCCN,1.7578579175523736,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9745596399981308,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.35767444427181583,CCCCCCCCCCO,0.8383291904044432,CCCCCCCCCC(=O)OCC(CO)O,0.23111172096338656,0
CCCCCCCCCC(=O)O,0.5877866649021191,CCCCCCCCCC(=O)[O-],0.2963940130538024,CCCCCCCCCCN,0.4219944100593749,CCCCCCCCCC[N+](C)(C)C.[Br-],0.04305948946044688,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.4644121403838426,CCCCCCCCCCO,0.7537718023763802,CCCCCCCCCC(=O)OCC(CO)O,0.408792898200839,2
CCCCCCCCCC(=O)O,1.410986973710262,CCCCCCCCCC(=O)[O-],1.498506351726819,CCCCCCCCCCN,0.6931471805599453,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2507587183471831,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.8858315243894466,CCCCCCCCCCO,0.907249987222006,CCCCCCCCCC(=O)OCC(CO)O,0.4574248470388754,2
CCCCCCCCCC(=O)O,0.9555114450274363,CCCCCCCCCC(=O)[O-],0.6392188385343897,CCCCCCCCCCN,1.589235205116581,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2546422183735807,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.6015799870344548,CCCCCCCCCCO,0.7104958188945583,CCCCCCCCCC(=O)OCC(CO)O,0.0657877405380031,0
CCCCCCCCCC(=O)O,0.965080896043587,CCCCCCCCCC(=O)[O-],1.4170660197866445,CCCCCCCCCCN,0.6418538861723948,CCCCCCCCCC[N+](C)(C)C.[Br-],1.1233049012584813,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.5040773967762742,CCCCCCCCCCO,0.13453089295760606,CCCCCCCCCC(=O)OCC(CO)O,0.5128236264286637,12
CCCCCCCCCC(=O)O,1.155307632344655,CCCCCCCCCC(=O)[O-],1.2878542883066382,CCCCCCCCCCN,1.208960345836975,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4252677354043441,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.3217558399823195,CCCCCCCCCCO,0.555320863652542,CCCCCCCCCC(=O)OCC(CO)O,0.5306282510621704,0
CCCCCCCCCC(=O)O,0.5624688569178291,CCCCCCCCCC(=O)[O-],0.7178397931503169,CCCCCCCCCCN,0.7299611536826616,CCCCCCCCCC[N+](C)(C)C.[Br-],0.258510695151501,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.1314021114911006,CCCCCCCCCCO,0.3129842553139992,CCCCCCCCCC(=O)OCC(CO)O,0.3954147722546629,0
CCCCCCCCCC(=O)O,1.713797927758343,CCCCCCCCCC(=O)[O-],0.8858315243894466,CCCCCCCCCCN,1.1394342831883648,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9062403960206536,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.2947271675944,CCCCCCCCCCO,0.19433246946009006,CCCCCCCCCC(=O)OCC(CO)O,0.151862349309246,10
CCCCCCCCCC(=O)O,1.6817585740137264,CCCCCCCCCC(=O)[O-],1.6956156086751528,CCCCCCCCCCN,0.7770286645406475,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9062403960206536,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.7178397931503169,CCCCCCCCCCO,0.025180298530298153,CCCCCCCCCC(=O)OCC(CO)O,0.0880108773227133,2
CCCCCCCCCC(=O)O,0.6549259677397475,CCCCCCCCCC(=O)[O-],1.3673663512343717,CCCCCCCCCCN,0.6754922453212245,CCCCCCCCCC[N+](C)(C)C.[Br-],1.3545456628053103,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.328400382700988,CCCCCCCCCCO,0.007472014838700896,CCCCCCCCCC(=O)OCC(CO)O,0.018821754240587664,3
CCCCCCCCCC(=O)O,1.4410192608091372,CCCCCCCCCC(=O)[O-],0.6780335427498971,CCCCCCCCCCN,0.30010459245033794,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6232610530957788,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5738004229273791,CCCCCCCCCCO,0.12266001273588722,CCCCCCCCCC(=O)OCC(CO)O,0.2546422183735807,2
CCCCCCCCCC(=O)O,1.1474024528375415,CCCCCCCCCC(=O)[O-],0.7419373447293773,CCCCCCCCCCN,1.7578579175523736,CCCCCCCCCC[N+](C)(C)C.[Br-],1.3480731482996928,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.7092832474038169,CCCCCCCCCCO,0.3129842553139992,CCCCCCCCCC(=O)OCC(CO)O,0.6678293725756554,10
CCCCCCCCCC(=O)O,0.7654678421395714,CCCCCCCCCC(=O)[O-],1.2455944790167557,CCCCCCCCCCN,1.5789787049493915,CCCCCCCCCC[N+](C)(C)C.[Br-],1.634130525024472,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.0473189942805592,CCCCCCCCCCO,0.3019547317384995,CCCCCCCCCC(=O)OCC(CO)O,0.002995508979798379,0
CCCCCCCCCC(=O)O,0.1906203596086497,CCCCCCCCCC(=O)[O-],1.208960345836975,CCCCCCCCCCN,1.2311014717141886,CCCCCCCCCC[N+](C)(C)C.[Br-],1.4759065198095778,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.170932950247736,CCCCCCCCCCO,0.5202807825367458,CCCCCCCCCC(=O)OCC(CO)O,0.4668737362368079,1
CCCCCCCCCC(=O)O,0.4916428043492167,CCCCCCCCCC(=O)[O-],0.18232155679395454,CCCCCCCCCCN,0.3886579897917831,CCCCCCCCCC[N+](C)(C)C.[Br-],0.23111172096338656,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.604425370610556,CCCCCCCCCCO,0.8827339483453124,CCCCCCCCCC(=O)OCC(CO)O,0.4317824164255377,1
CCCCCCCCCC(=O)O,1.3015531326648,CCCCCCCCCC(=O)[O-],0.10165365372649973,CCCCCCCCCCN,1.315066851831523,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.5151272329628591,CCCCCCCCCCO,0.8765098618623105,CCCCCCCCCC(=O)OCC(CO)O,0.2851789422336624,0
CCCCCCCCCC(=O)O,0.3400373027857091,CCCCCCCCCC(=O)[O-],0.7299611536826616,CCCCCCCCCCN,1.55814461804655,CCCCCCCCCC[N+](C)(C)C.[Br-],0.7178397931503169,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.4586150226995167,CCCCCCCCCCO,0.7884573603642702,CCCCCCCCCC(=O)OCC(CO)O,0.1814878760453771,4
CCCCCCCCCC(=O)O,1.3737155789130306,CCCCCCCCCC(=O)[O-],0.05259245011917049,CCCCCCCCCCN,1.7621589994517644,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2429461786103894,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.4701758451005928,CCCCCCCCCCO,0.3767226392425104,CCCCCCCCCC(=O)OCC(CO)O,0.4637340162321401,6
CCCCCCCCCC(=O)O,0.07510747248680533,CCCCCCCCCC(=O)[O-],0.596085467716814,CCCCCCCCCCN,0.8754687373538999,CCCCCCCCCC[N+](C)(C)C.[Br-],1.0560526742493137,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.494696241836107,CCCCCCCCCCO,0.26811691695694073,CCCCCCCCCC(=O)OCC(CO)O,0.5423242908253617,0
CCCCCCCCCC(=O)O,0.2662030407746566,CCCCCCCCCC(=O)[O-],0.832909122935104,CCCCCCCCCCN,1.2383742310432684,CCCCCCCCCC[N+](C)(C)C.[Br-],0.31481073984003344,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.8109302162163288,CCCCCCCCCCO,0.483968169596108,CCCCCCCCCC(=O)OCC(CO)O,0.35417181372061374,0
CCCCCCCCCC(=O)O,1.0560526742493137,CCCCCCCCCC(=O)[O-],0.2029408439966902,CCCCCCCCCCN,0.6906440503418267,CCCCCCCCCC[N+](C)(C)C.[Br-],1.749199854809259,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.02664193094642108,CCCCCCCCCCO,0.7502361475440724,CCCCCCCCCC(=O)OCC(CO)O,0.4916428043492167,1
CCCCCCCCCC(=O)O,0.1578580846155803,CCCCCCCCCC(=O)[O-],1.5314763709643886,CCCCCCCCCCN,0.15871169115482078,CCCCCCCCCC[N+](C)(C)C.[Br-],0.5038010088290262,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.9062403960206536,CCCCCCCCCCO,0.684358674526866,CCCCCCCCCC(=O)OCC(CO)O,0.08434114843375079,0
CCCCCCCCCC(=O)O,1.0024684281152074,CCCCCCCCCC(=O)[O-],0.1354046370062029,CCCCCCCCCCN,0.4916428043492167,CCCCCCCCCC[N+](C)(C)C.[Br-],1.4816045409242156,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.17898265552844,CCCCCCCCCCO,0.2554171118645054,CCCCCCCCCC(=O)OCC(CO)O,0.37156355643248296,0
CCCCCCCCCC(=O)O,0.1034587083682299,CCCCCCCCCC(=O)[O-],1.3415584672784993,CCCCCCCCCCN,0.7884573603642702,CCCCCCCCCC[N+](C)(C)C.[Br-],1.208960345836975,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.1239859797809912,CCCCCCCCCCO,0.5638923447026829,CCCCCCCCCC(=O)OCC(CO)O,0.4285303810391605,0
CCCCCCCCCC(=O)O,0.12575120530556025,CCCCCCCCCC(=O)[O-],0.6043159668533296,CCCCCCCCCCN,1.5040773967762742,CCCCCCCCCC[N+](C)(C)C.[Br-],0.8649974374866045,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5068176023684519,CCCCCCCCCCO,0.6259384308664953,CCCCCCCCCC(=O)OCC(CO)O,0.5098251234324072,0
CCCCCCCCCC(=O)O,0.10705907229340769,CCCCCCCCCC(=O)[O-],0.4916428043492167,CCCCCCCCCCN,1.170932950247736,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4285303810391605,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.9262410627273231,CCCCCCCCCCO,0.8889195350780231,CCCCCCCCCC(=O)OCC(CO)O,0.5653138090500605,0
CCCCCCCCCC(=O)O,0.07138999608667285,CCCCCCCCCC(=O)[O-],1.1939224684724346,CCCCCCCCCCN,1.0818051703517284,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9839493803479701,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.23901690047049984,CCCCCCCCCCO,0.058268908123975685,CCCCCCCCCC(=O)OCC(CO)O,0.3852624007906449,0
CCCCCCCCCC(=O)O,1.1394342831883648,CCCCCCCCCC(=O)[O-],0.5794184152316024,CCCCCCCCCCN,0.12133228516752487,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9932517730102832,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.21913552991667087,CCCCCCCCCCO,0.3559246625480281,CCCCCCCCCC(=O)OCC(CO)O,0.3987761199573678,0
CCCCCCCCCC(=O)O,0.1484200051182732,CCCCCCCCCC(=O)[O-],0.2662030407746566,CCCCCCCCCCN,1.604425370610556,CCCCCCCCCC[N+](C)(C)C.[Br-],0.31481073984003344,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.8219800524029137,CCCCCCCCCCO,0.3453611840384589,CCCCCCCCCC(=O)OCC(CO)O,0.5624688569178291,0
CCCCCCCCCC(=O)O,1.0024684281152074,CCCCCCCCCC(=O)[O-],0.23507212217948348,CCCCCCCCCCN,0.4793349566746198,CCCCCCCCCC[N+](C)(C)C.[Br-],0.9360933591703348,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4219944100593749,CCCCCCCCCCO,0.7178397931503169,CCCCCCCCCC(=O)OCC(CO)O,0.4731237565819792,0
CCCCCCCCCC(=O)O,0.049742091894813975,CCCCCCCCCC(=O)[O-],0.7654678421395714,CCCCCCCCCCN,0.2151113796169455,CCCCCCCCCC[N+](C)(C)C.[Br-],0.6931471805599453,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],1.01160091167848,CCCCCCCCCCO,0.6178846960593984,CCCCCCCCCC(=O)OCC(CO)O,0.4885800148186709,2
CCCCCCCCCC(=O)O,0.2429461786103894,CCCCCCCCCC(=O)[O-],0.832909122935104,CCCCCCCCCCN,0.9458495341156996,CCCCCCCCCC[N+](C)(C)C.[Br-],1.0385083645984043,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4054651081081644,CCCCCCCCCCO,0.8219800524029137,CCCCCCCCCC(=O)OCC(CO)O,0.4700036292457355,0
CCCCCCCCCC(=O)O,0.02761516703297317,CCCCCCCCCC(=O)[O-],0.3257001396393017,CCCCCCCCCCN,0.5567545556543905,CCCCCCCCCC[N+](C)(C)C.[Br-],1.1631508098056809,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.7055697005585024,CCCCCCCCCCO,0.7502361475440724,CCCCCCCCCC(=O)OCC(CO)O,0.5306282510621704,0
CCCCCCCCCC(=O)O,1.3015531326648,CCCCCCCCCC(=O)[O-],0.23901690047049984,CCCCCCCCCCN,0.832909122935104,CCCCCCCCCC[N+](C)(C)C.[Br-],0.8544153281560676,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.12486898204586917,CCCCCCCCCCO,0.6138333738402199,CCCCCCCCCC(=O)OCC(CO)O,0.6151856390902335,0
