smi1,conc1,smi2,conc2,smi3,conc3,smi4,conc4,smi5,conc5,smi6,conc6,smi7,conc7,vesicles_formation
CCCCCCCCCC(=O)O,0.19952494061753928,CCCCCCCCCC(=O)[O-],0.04655581947742581,CCCCCCCCCCN,0.07980997624701569,CCCCCCCCCC[N+](C)(C)C.[Br-],0.31353919239899025,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.15961995249403144,CCCCCCCCCCO,0.14679334916861816,CCCCCCCCCC(=O)OCC(CO)O,0.05415676959618922,0
CCCCCCCCCC(=O)O,0.13540031397171598,CCCCCCCCCC(=O)[O-],0.03355572998429483,CCCCCCCCCCN,0.11773940345366606,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3434065934065261,CCCCCCCCCCO,0.29434850863416523,CCCCCCCCCC(=O)OCC(CO)O,0.0755494505494357,0
CCCCCCCCCC(=O)O,0.266721378744314,CCCCCCCCCC(=O)[O-],0.0,CCCCCCCCCCN,0.4144439885103956,CCCCCCCCCC[N+](C)(C)C.[Br-],0.020517029134177987,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.10012310217478865,CCCCCCCCCCO,0.15387771850633503,CCCCCCCCCC(=O)OCC(CO)O,0.044316782929824466,0
CCCCCCCCCC(=O)O,0.0033870848980187772,CCCCCCCCCC(=O)[O-],0.1303291362933318,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.6221927693099739,CCCCCCCCCCO,0.16015020985197548,CCCCCCCCCC(=O)OCC(CO)O,0.08394079964655267,0
CCCCCCCCCC(=O)O,0.2869238005643862,CCCCCCCCCC(=O)[O-],0.18156161806205426,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3292568203197876,CCCCCCCCCCO,0.11853245531512348,CCCCCCCCCC(=O)OCC(CO)O,0.08372530573846024,0
CCCCCCCCCC(=O)O,0.22407170294490142,CCCCCCCCCC(=O)[O-],0.2012072434607278,CCCCCCCCCCN,0.12621181635263837,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0040241448692145375,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.28351929760375283,CCCCCCCCCCO,0.12072434607643669,CCCCCCCCCC(=O)OCC(CO)O,0.04024144869214556,0
CCCCCCCCCC(=O)O,0.44512158690321496,CCCCCCCCCC(=O)[O-],0.056760470813161636,CCCCCCCCCCN,0.12547051442909415,CCCCCCCCCC[N+](C)(C)C.[Br-],0.11830077074743163,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.12248312122840142,CCCCCCCCCCO,0.10844237318514566,CCCCCCCCCC(=O)OCC(CO)O,0.02342116269343091,1
CCCCCCCCCC(=O)O,0.14202649890379526,CCCCCCCCCC(=O)[O-],0.09722619388045045,CCCCCCCCCCN,0.01772948241349389,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5337908683632574,CCCCCCCCCCO,0.16728624535312797,CCCCCCCCCC(=O)OCC(CO)O,0.041940711085684514,0
CCCCCCCCCC(=O)O,0.596178142766804,CCCCCCCCCC(=O)[O-],0.08843967150977756,CCCCCCCCCCN,0.031269740998099926,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.14213518635499964,CCCCCCCCCCO,0.130290587492083,CCCCCCCCCC(=O)OCC(CO)O,0.011686670878077732,0
CCCCCCCCCC(=O)O,0.11302073603584663,CCCCCCCCCC(=O)[O-],0.05884550719221764,CCCCCCCCCCN,0.0,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0016813002054919147,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.7005417522883055,CCCCCCCCCCO,0.05212030637024992,CCCCCCCCCC(=O)OCC(CO)O,0.0737903979077015,0
CCCCCCCCCC(=O)O,0.22056506669462864,CCCCCCCCCC(=O)[O-],0.26257746035074836,CCCCCCCCCCN,0.08087385778803047,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3518537968700029,CCCCCCCCCCO,0.01796029828799119,CCCCCCCCCC(=O)OCC(CO)O,0.06616952000838856,0
CCCCCCCCCC(=O)O,0.15510649918074165,CCCCCCCCCC(=O)[O-],0.0,CCCCCCCCCCN,0.10267613326049094,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.524303659202507,CCCCCCCCCCO,0.09666848716546222,CCCCCCCCCC(=O)OCC(CO)O,0.12124522119057976,1
CCCCCCCCCC(=O)O,0.006434519303556674,CCCCCCCCCC(=O)[O-],0.15897047691140068,CCCCCCCCCCN,0.16843300529898403,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.47785768357296027,CCCCCCCCCCO,0.10787282361845044,CCCCCCCCCC(=O)OCC(CO)O,0.08043149129445865,0
CCCCCCCCCC(=O)O,0.43360433604326654,CCCCCCCCCC(=O)[O-],0.016476964769644102,CCCCCCCCCCN,0.027750677506769027,CCCCCCCCCC[N+](C)(C)C.[Br-],0.24390243902433736,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.1528455284552514,CCCCCCCCCCO,0.058211382113808476,CCCCCCCCCC(=O)OCC(CO)O,0.06720867208670628,0
CCCCCCCCCC(=O)O,0.4064018769900441,CCCCCCCCCC(=O)[O-],0.010390480978714514,CCCCCCCCCCN,0.08547008547007114,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2974694151164242,CCCCCCCCCCO,0.14580191050776842,CCCCCCCCCC(=O)OCC(CO)O,0.05446623093681002,1
CCCCCCCCCC(=O)O,0.45627376425848576,CCCCCCCCCC(=O)[O-],0.17870722433457362,CCCCCCCCCCN,0.1079847908745083,CCCCCCCCCC[N+](C)(C)C.[Br-],0.14296577946765887,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.09049429657793301,CCCCCCCCCCO,0.0,CCCCCCCCCC(=O)OCC(CO)O,0.023574144486688414,2
CCCCCCCCCC(=O)O,0.5662650602408956,CCCCCCCCCC(=O)[O-],0.01325301204819116,CCCCCCCCCCN,0.059036144578306124,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2349397590361162,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.03915662650601935,CCCCCCCCCCO,0.059638554216860255,CCCCCCCCCC(=O)OCC(CO)O,0.027710843373490616,0
CCCCCCCCCC(=O)O,0.39204616735661885,CCCCCCCCCC(=O)[O-],0.043909170743941274,CCCCCCCCCCN,0.23522770041397123,CCCCCCCCCC[N+](C)(C)C.[Br-],0.12294567808303564,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.09660017563667085,CCCCCCCCCCO,0.09220925856227673,CCCCCCCCCC(=O)OCC(CO)O,0.017061849203360034,6
CCCCCCCCCC(=O)O,0.17737485218759988,CCCCCCCCCC(=O)[O-],0.09131520168176437,CCCCCCCCCCN,0.07160688477203106,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0067008277493093155,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5124162396530663,CCCCCCCCCCO,0.10248324793061327,CCCCCCCCCC(=O)OCC(CO)O,0.038102746025484406,1
CCCCCCCCCC(=O)O,0.2980046644208035,CCCCCCCCCC(=O)[O-],0.21508162736457992,CCCCCCCCCCN,0.0777403472402096,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2980046644208035,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.02746825602487405,CCCCCCCCCCO,0.06452448820937397,CCCCCCCCCC(=O)OCC(CO)O,0.019175952319251705,2
CCCCCCCCCC(=O)O,0.11564339781327632,CCCCCCCCCC(=O)[O-],0.44417577796462965,CCCCCCCCCCN,0.22077375946170932,CCCCCCCCCC[N+](C)(C)C.[Br-],0.014402859545835311,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.05677039529015382,CCCCCCCCCCO,0.05992430613960681,CCCCCCCCCC(=O)OCC(CO)O,0.08830950378468373,2
CCCCCCCCCC(=O)O,0.34057255676205916,CCCCCCCCCC(=O)[O-],0.16781836130304362,CCCCCCCCCCN,0.06515301085882871,CCCCCCCCCC[N+](C)(C)C.[Br-],0.15547877591311401,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.16781836130304362,CCCCCCCCCCO,0.07255676209278653,CCCCCCCCCC(=O)OCC(CO)O,0.030602171767025597,20
CCCCCCCCCC(=O)O,0.16351846630953892,CCCCCCCCCC(=O)[O-],0.05300253735550572,CCCCCCCCCCN,0.05751339159852749,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4849168311248396,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.14660276289820734,CCCCCCCCCCO,0.05666760642796089,CCCCCCCCCC(=O)OCC(CO)O,0.03777840428530728,0
CCCCCCCCCC(=O)O,0.13411908148749163,CCCCCCCCCC(=O)[O-],0.1788254419833222,CCCCCCCCCCN,0.39016460069088477,CCCCCCCCCC[N+](C)(C)C.[Br-],0.13411908148749163,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.034952245478558415,CCCCCCCCCCO,0.1066856330014138,CCCCCCCCCC(=O)OCC(CO)O,0.021133915870756248,0
CCCCCCCCCC(=O)O,0.11995801469483883,CCCCCCCCCC(=O)[O-],0.05173189383714924,CCCCCCCCCCN,0.07872244714348796,CCCCCCCCCC[N+](C)(C)C.[Br-],0.00659769080821612,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.4985754985754238,CCCCCCCCCCO,0.1686909581646171,CCCCCCCCCC(=O)OCC(CO)O,0.075723496776117,2
CCCCCCCCCC(=O)O,0.2733083535375557,CCCCCCCCCC(=O)[O-],0.30636984791709887,CCCCCCCCCCN,0.08816398501211475,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0251267357284527,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.12563367864226352,CCCCCCCCCCO,0.13026228785539956,CCCCCCCCCC(=O)OCC(CO)O,0.051135111307026554,2
CCCCCCCCCC(=O)O,0.18576570300706077,CCCCCCCCCC(=O)[O-],0.10391269011957462,CCCCCCCCCCN,0.4528039010797106,CCCCCCCCCC[N+](C)(C)C.[Br-],0.033670033670029756,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0957854406130157,CCCCCCCCCCO,0.12016718913269242,CCCCCCCCCC(=O)OCC(CO)O,0.007895042377800083,0
CCCCCCCCCC(=O)O,0.13497798820498919,CCCCCCCCCC(=O)[O-],0.2595730542403639,CCCCCCCCCCN,0.07475703962122478,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1723565080156016,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2907218207492075,CCCCCCCCCCO,0.011961126339395957,CCCCCCCCCC(=O)OCC(CO)O,0.055652462829134004,12
CCCCCCCCCC(=O)O,0.18319646241312418,CCCCCCCCCC(=O)[O-],0.22109917877446028,CCCCCCCCCCN,0.1979364076647549,CCCCCCCCCC[N+](C)(C)C.[Br-],0.044640977047795787,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.23162771109705357,CCCCCCCCCCO,0.06253948199620447,CCCCCCCCCC(=O)OCC(CO)O,0.05895978100652273,0
CCCCCCCCCC(=O)O,0.12321501427986564,CCCCCCCCCC(=O)[O-],0.171358629130939,CCCCCCCCCCN,0.17543859649119942,CCCCCCCCCC[N+](C)(C)C.[Br-],0.04814361485107331,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.342717258261878,CCCCCCCCCCO,0.05997552019582864,CCCCCCCCCC(=O)OCC(CO)O,0.07915136678905277,0
CCCCCCCCCC(=O)O,0.3610108303248811,CCCCCCCCCC(=O)[O-],0.11306383147537487,CCCCCCCCCCN,0.16860395921766427,CCCCCCCCCC[N+](C)(C)C.[Br-],0.11703098345696697,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.21025905502438133,CCCCCCCCCCO,0.017019082001030104,CCCCCCCCCC(=O)OCC(CO)O,0.013012258499622082,10
CCCCCCCCCC(=O)O,0.34605497330430324,CCCCCCCCCC(=O)[O-],0.3519873442752342,CCCCCCCCCCN,0.0929404785445843,CCCCCCCCCC[N+](C)(C)C.[Br-],0.11666996242830796,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.08305319359303279,CCCCCCCCCCO,0.0020170061301165026,CCCCCCCCCC(=O)OCC(CO)O,0.0072770417243419195,2
CCCCCCCCCC(=O)O,0.08816661106609272,CCCCCCCCCC(=O)[O-],0.27879712147926616,CCCCCCCCCCN,0.09197922127435619,CCCCCCCCCC[N+](C)(C)C.[Br-],0.27403135871893686,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.26449983319827813,CCCCCCCCCCO,0.000714864414049391,CCCCCCCCCC(=O)OCC(CO)O,0.0018109898489251381,3
CCCCCCCCCC(=O)O,0.4882295057148606,CCCCCCCCCC(=O)[O-],0.14684732419950847,CCCCCCCCCCN,0.05298614790703911,CCCCCCCCCC[N+](C)(C)C.[Br-],0.13095147982739672,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.11732647036558665,CCCCCCCCCCO,0.019756263719624547,CCCCCCCCCC(=O)OCC(CO)O,0.04390280826583241,2
CCCCCCCCCC(=O)O,0.12841570852619807,CCCCCCCCCC(=O)[O-],0.06570106017619438,CCCCCCCCCCN,0.28669553531430275,CCCCCCCCCC[N+](C)(C)C.[Br-],0.17022547409286726,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2702702702702543,CCCCCCCCCCO,0.021950126922501305,CCCCCCCCCC(=O)OCC(CO)O,0.056741824697622414,10
CCCCCCCCCC(=O)O,0.08330013400455735,CCCCCCCCCC(=O)[O-],0.17927637535763438,CCCCCCCCCCN,0.27887436166743107,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2987939589293906,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.13400456339863576,CCCCCCCCCCO,0.02553330194487519,CCCCCCCCCC(=O)OCC(CO)O,0.00021730469740318588,0
CCCCCCCCCC(=O)O,0.01770284510010388,CCCCCCCCCC(=O)[O-],0.19810326659640057,CCCCCCCCCCN,0.20442571127500908,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2845100105373838,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.18756585879871973,CCCCCCCCCCO,0.05753424657533761,CCCCCCCCCC(=O)OCC(CO)O,0.05015806111696099,1
CCCCCCCCCC(=O)O,0.0846384538487058,CCCCCCCCCC(=O)[O-],0.026657780739749847,CCCCCCCCCCN,0.06331222925690591,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0346551149616748,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.5298233922025285,CCCCCCCCCCO,0.18893702099297716,CCCCCCCCCC(=O)OCC(CO)O,0.07197600799732462,1
CCCCCCCCCC(=O)O,0.24792622457016097,CCCCCCCCCC(=O)[O-],0.00991704898280643,CCCCCCCCCCN,0.25256035960885564,CCCCCCCCCC[N+](C)(C)C.[Br-],0.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3290235877473165,CCCCCCCCCCO,0.12998748783538347,CCCCCCCCCC(=O)OCC(CO)O,0.030585291255384346,0
CCCCCCCCCC(=O)O,0.03688860551962503,CCCCCCCCCC(=O)[O-],0.09791419983604173,CCCCCCCCCCN,0.3415611622187502,CCCCCCCCCC[N+](C)(C)C.[Br-],0.09563712542125007,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.30057382275250016,CCCCCCCCCCO,0.10929957191000007,CCCCCCCCCC(=O)OCC(CO)O,0.01812551234174167,4
CCCCCCCCCC(=O)O,0.23597168339797342,CCCCCCCCCC(=O)[O-],0.004319481662200183,CCCCCCCCCCN,0.3859536855577022,CCCCCCCCCC[N+](C)(C)C.[Br-],0.021997360316760223,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2679678438587156,CCCCCCCCCCO,0.03659560852697384,CCCCCCCCCC(=O)OCC(CO)O,0.04719433667959467,6
CCCCCCCCCC(=O)O,0.013366463884840469,CCCCCCCCCC(=O)[O-],0.13966241110442298,CCCCCCCCCCN,0.2399108902407266,CCCCCCCCCC[N+](C)(C)C.[Br-],0.32130922800097317,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.10967354982433217,CCCCCCCCCCO,0.052694713392159566,CCCCCCCCCC(=O)OCC(CO)O,0.12338274355237372,0
CCCCCCCCCC(=O)O,0.04537002603197539,CCCCCCCCCC(=O)[O-],0.1933804388248132,CCCCCCCCCCN,0.3644477500929172,CCCCCCCCCC[N+](C)(C)C.[Br-],0.05503904797321605,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.18594272963924346,CCCCCCCCCCO,0.09259947936034324,CCCCCCCCCC(=O)OCC(CO)O,0.06322052807734276,0
CCCCCCCCCC(=O)O,0.19481531508128266,CCCCCCCCCC(=O)[O-],0.02337783780975391,CCCCCCCCCCN,0.10338199386980067,CCCCCCCCCC[N+](C)(C)C.[Br-],0.4935321315392494,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.00280534053717046,CCCCCCCCCCO,0.11610992778844446,CCCCCCCCCC(=O)OCC(CO)O,0.06597745337419439,1
CCCCCCCCCC(=O)O,0.023854362837410364,CCCCCCCCCC(=O)[O-],0.5056845923135237,CCCCCCCCCCN,0.02399386203528994,CCCCCCCCCC[N+](C)(C)C.[Br-],0.09137197461113325,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.20576131687239932,CCCCCCCCCCO,0.1370579619166999,CCCCCCCCCC(=O)OCC(CO)O,0.012275929413404147,0
CCCCCCCCCC(=O)O,0.25211926337324586,CCCCCCCCCC(=O)[O-],0.021192633732823547,CCCCCCCCCCN,0.0928091201402963,CCCCCCCCCC[N+](C)(C)C.[Br-],0.49693072201103533,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.028646594562989094,CCCCCCCCCCO,0.04253142356035624,CCCCCCCCCC(=O)OCC(CO)O,0.06577024261910759,0
CCCCCCCCCC(=O)O,0.013782638932792074,CCCCCCCCCC(=O)[O-],0.35721059619392337,CCCCCCCCCCN,0.15173547448945415,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2971486375418477,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.01669090219383996,CCCCCCCCCCO,0.09578301827146793,CCCCCCCCCC(=O)OCC(CO)O,0.06764873237654832,0
CCCCCCCCCC(=O)O,0.016679113766490318,CCCCCCCCCC(=O)[O-],0.10331092855363412,CCCCCCCCCCN,0.43564849390086685,CCCCCCCCCC[N+](C)(C)C.[Br-],0.17114762260391198,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.08215085884987774,CCCCCCCCCCO,0.10828976848392975,CCCCCCCCCC(=O)OCC(CO)O,0.0827732138411647,0
CCCCCCCCCC(=O)O,0.015639056120681512,CCCCCCCCCC(=O)[O-],0.08788319147462627,CCCCCCCCCCN,0.30793716697802126,CCCCCCCCCC[N+](C)(C)C.[Br-],0.07404331880145679,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.2110580582658347,CCCCCCCCCCO,0.19825617604315296,CCCCCCCCCC(=O)OCC(CO)O,0.10518303231608815,0
CCCCCCCCCC(=O)O,0.010883953522575235,CCCCCCCCCC(=O)[O-],0.33828504191787934,CCCCCCCCCCN,0.2868068833651586,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2463597587880209,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.03971172231209887,CCCCCCCCCCO,0.008824827180466404,CCCCCCCCCC(=O)OCC(CO)O,0.0691278129136536,0
CCCCCCCCCC(=O)O,0.3600779462847818,CCCCCCCCCC(=O)[O-],0.13301702956873115,CCCCCCCCCCN,0.021858849445052616,CCCCCCCCCC[N+](C)(C)C.[Br-],0.28806235702782534,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.04151486910106895,CCCCCCCCCCO,0.07243921037023256,CCCCCCCCCC(=O)OCC(CO)O,0.08302973820213792,0
CCCCCCCCCC(=O)O,0.022061358152358202,CCCCCCCCCC(=O)[O-],0.04205446397793283,CCCCCCCCCCN,0.5480868665976495,CCCCCCCCCC[N+](C)(C)C.[Br-],0.05101689072732836,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.17580144777660453,CCCCCCCCCCO,0.05687693898654852,CCCCCCCCCC(=O)OCC(CO)O,0.10410203378144034,0
CCCCCCCCCC(=O)O,0.27229676400942826,CCCCCCCCCC(=O)[O-],0.04183109707970925,CCCCCCCCCCN,0.09707971586423092,CCCCCCCCCC[N+](C)(C)C.[Br-],0.2446724546171674,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.08287292817678249,CCCCCCCCCCO,0.16574585635356504,CCCCCCCCCC(=O)OCC(CO)O,0.09550118389895888,0
CCCCCCCCCC(=O)O,0.00898520084566436,CCCCCCCCCC(=O)[O-],0.20260747004929477,CCCCCCCCCCN,0.042283298097244126,CCCCCCCCCC[N+](C)(C)C.[Br-],0.1761804087385172,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.3083157152924052,CCCCCCCCCCO,0.1506342494714322,CCCCCCCCCC(=O)OCC(CO)O,0.11099365750526581,2
CCCCCCCCCC(=O)O,0.03741496598638946,CCCCCCCCCC(=O)[O-],0.17687074829929567,CCCCCCCCCCN,0.21428571428568519,CCCCCCCCCC[N+](C)(C)C.[Br-],0.24829931972785738,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.06802721088434449,CCCCCCCCCCO,0.17346938775507845,CCCCCCCCCC(=O)OCC(CO)O,0.08163265306121338,0
CCCCCCCCCC(=O)O,0.004515764857672008,CCCCCCCCCC(=O)[O-],0.06209176679299054,CCCCCCCCCCN,0.12015160067734537,CCCCCCCCCC[N+](C)(C)C.[Br-],0.35481009595994606,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.16530924925406576,CCCCCCCCCCO,0.18022740101601803,CCCCCCCCCC(=O)OCC(CO)O,0.11289412144180101,0
